Time,Global Solar,Generic flat plate PV Solar Altitude,Generic flat plate PV Solar Azimuth,Generic flat plate PV Angle of Incidence,Generic flat plate PV Incident Solar,Generic flat plate PV Power Output,Wind Speed,Generic 1.5 MW Power Output,Generic 1.5 MW Operating Status,AC Primary Load,Hydrogen Load,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Generic 1kWh Lead Acid Maximum Charge Power,Generic 1kWh Lead Acid Maximum Discharge Power,Generic 1kWh Lead Acid Charge Power,Generic 1kWh Lead Acid Discharge Power,Generic 1kWh Lead Acid Input Power,Generic 1kWh Lead Acid Energy Content,Generic 1kWh Lead Acid State of Charge,Generic 1kWh Lead Acid Energy Cost,Electrolyzer Input,Electrolyzer Output,Stored Hydrogen,Hydrogen Load Served,Unmet Hydrogen Load,Excess Hydrogen,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity
,kW/m2,°,°,°,kW/m2,kW,m/s,kW,status,kW,kg/hr,kW,kW,kW,%,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kWh,%,$/kWh,kW,kg/hr,kg,kg/hr,kg/hr,kg/hr,kW,kW,kW,kW
9/15/2007 7:00:00 PM,0,0,94.03799,90,0,0,1.274127,0,0,1062.161,0,1062.161,0,1062.161,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,414.4561,0,0,0,1168.377,0,999999,2.0825E-09
9/15/2007 8:00:00 PM,0,0,98.3912,90,0,0,3.873472,33361.04,0,1130.37,5712.799,0,0,31749.5,105.0758,0,33361.04,0,0,32230.66,30619.13,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,30619.13,659.8207,0,1074.277,4638.522,0,17923.93,0,1033360,2.0825E-09
9/15/2007 9:00:00 PM,0,0,103.7871,90,0,0,3.939315,35217.37,0,1197.785,0,0,0,33516.39,105.0751,0,35217.37,0,0,34019.59,32318.61,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,32318.61,696.4432,696.4432,0,0,0,18926.25,0,1035216,2.0825E-09
9/15/2007 10:00:00 PM,0,0,111.5308,90,0,0,2.01889,0,0,1262.882,0,1262.882,0,1262.882,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,696.4432,0,0,0,1389.171,0,999999,2.0825E-09
9/15/2007 11:00:00 PM,0,0,124.8234,90,0,0,2.454652,0,0,742.6708,0,742.6708,0,742.6708,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,696.4432,0,0,0,816.9379,0,999999,2.0825E-09
9/16/2007 12:00:00 AM,0,0,151.7988,90,0,0,1.586177,0,0,811.4492,0,811.4492,0,811.4492,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,696.4432,0,0,0,892.5941,0,999999,2.0825E-09
9/16/2007 1:00:00 AM,0,0,-161.7516,90,0,0,1.141022,0,0,1233.392,0,1233.392,0,1233.392,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,696.4432,0,0,0,1356.731,0,999999,2.0825E-09
9/16/2007 2:00:00 AM,0,0,-129.0126,90,0,0,1.013801,0,0,990.8695,0,990.8695,0,990.8695,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,696.4432,0,0,0,1089.956,0,999999,2.0825E-09
9/16/2007 3:00:00 AM,0,0,-113.4919,90,0,0,1.178293,0,0,870.8493,0,870.8493,0,870.8493,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,696.4432,0,0,0,957.9342,0,999999,2.0825E-09
9/16/2007 4:00:00 AM,0,0,-104.9095,90,0,0,4.046981,38252.83,0,987.8124,5712.799,0,0,36389.57,105.1203,0,38252.83,0,0,37265.02,35401.76,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,35401.76,762.8831,0,1459.326,4253.473,0,20213.01,0,1038252,2.0825E-09
9/16/2007 5:00:00 AM,0,0,-99.15646,90,0,0,4.30429,45507.22,0,1395.537,0,0,0,43301.64,105.0935,0,45507.22,0,0,44111.68,41906.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,41906.1,903.0469,903.0469,0,0,0,24288.7,0,1045506,2.0825E-09
9/16/2007 6:00:00 AM,0,0,-94.65041,90,0,0,4.83482,63609.43,0,620.3831,5712.799,0,0,60459.98,105.2092,0,63609.43,0,0,62989.05,59839.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,59839.6,1289.501,0,2192.548,3520.251,0,32487.14,0,1063608,2.0825E-09
9/16/2007 7:00:00 AM,0.016,6.109073,-90.61595,84.27732,0.01576396,669.9685,5.026297,71707,0,954.4902,5712.799,0,0,68839.34,105.139,0,72376.97,0,0,70752.52,67214.89,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,67884.86,1462.871,0,1462.871,4249.928,0,36903.44,535.9748,1071706,669.9685
9/16/2007 8:00:00 AM,0.074,20.5584,-86.50801,69.28926,0.07297841,3101.582,7.293664,216002.8,0,565.5087,0,0,0,208332.5,105.1705,0,219104.4,0,0,215437.3,204665.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,207767,4477.233,4477.233,0,0,0,108623.5,2481.266,1216002,3101.582
9/16/2007 9:00:00 AM,0.0865,34.93693,-81.70132,54.30391,0.08530266,3625.363,11.07785,325050,0,910.5159,6426.899,0,0,312468.4,105.1868,0,328675.4,0,0,324139.5,307932.5,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,311557.9,6713.853,4764.187,6426.899,0,0,163526.6,2900.291,1325049,3625.363
9/16/2007 10:00:00 AM,0.1315,49.10083,-75.04046,39.32555,0.129699,5512.208,11.91669,325050,0,919.4501,6426.899,0,0,314355.7,105.1555,0,330562.2,0,0,324130.6,307924,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,313436.2,6754.33,5091.617,6426.899,0,0,163536.4,4409.766,1325049,5512.208
9/16/2007 11:00:00 AM,0.246,62.65337,-63.40681,24.36822,0.2427511,10316.92,13.45571,325050,0,945.1069,6426.899,0,0,319161.7,105.0774,0,335366.9,0,0,324104.9,307899.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,318216.6,6857.343,5522.061,6426.899,0,0,163564.6,8253.536,1325049,10316.92
9/16/2007 12:00:00 PM,0.26,73.90329,-35.50248,9.533079,0.2565637,10903.96,13.14406,325050,0,947.694,6426.899,0,0,319748.8,105.0681,0,335954,0,0,324102.3,307897.2,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,318801.2,6869.94,5965.102,6426.899,0,0,163567.5,8723.164,1325049,10903.96
9/16/2007 1:00:00 PM,0.416,75.59763,23.63474,6.141772,0.4117698,17500.22,11.33989,325050,0,1468.811,6426.899,0,26359.09,327689.1,104.5351,0,342550.2,0,0,297222.1,282361,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,299861.2,6461.798,6000,6426.899,0,9.09495E-13,164140.7,14000.17,1325049,17500.22
9/16/2007 2:00:00 PM,0.5215,65.65045,59.0652,20.84076,0.520404,22117.17,10.94362,325050,0,948.2379,6426.899,0,33444.33,332634.3,104.369,0,347167.2,0,0,290657.4,276124.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,298241.7,6426.899,6000,6426.899,0,0,163568.1,17693.74,1325049,22117.17
9/16/2007 3:00:00 PM,0.4275,52.38575,72.94106,35.78709,0.4254619,18082.13,9.379173,315971,0,909.0393,6426.899,0,20157.13,319307.9,104.6179,0,334053.2,0,0,294904.8,280159.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,298241.7,6426.899,6000,6426.899,0,0,158985.5,14465.71,1315970,18082.13
9/16/2007 4:00:00 PM,0.4235,38.31239,80.35934,50.76249,0.4252998,18075.24,7.331181,219176,0,1132.054,6426.899,0,-2.91038E-11,226349,104.8165,0,237251.2,0,0,218044,207141.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,225217,4853.268,4426.368,6426.899,0,0,110833.3,14460.19,1219175,18075.24
9/16/2007 5:00:00 PM,0.2595,23.96724,85.46423,65.74673,0.2588567,11001.41,8.328248,285406.9,0,876.9183,0,0,219242.3,293143.9,101.1136,0,296408.3,0,0,65287.72,62023.33,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,73024.74,1573.632,6000,0,0,0,143668.1,8801.13,1285406,11001.41
9/16/2007 6:00:00 PM,0.061,9.526272,89.6713,80.73438,0.0601177,2555.002,8.787522,301924.4,0,980.1903,6426.899,0,0,289432.2,105.1989,0,304479.4,0,0,300944.2,285897,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,288452,6215.938,5789.039,6426.899,0,0,152040.4,2044.002,1301923,2555.002
9/16/2007 7:00:00 PM,0,0,93.67576,90,0,0,6.813967,176890.9,0,979.0471,6426.899,0,0,168095.3,105.2325,0,176890.9,0,0,175911.8,167116.2,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,167116.2,3601.238,2963.377,6426.899,0,0,89522.4,0,1176890,2.0825E-09
9/16/2007 8:00:00 PM,0,0,98.01484,90,0,0,10.59791,324591,0,953.2338,6426.899,0,0,308409.1,105.2469,0,324591,0,0,323637.8,307455.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,307455.9,6625.458,3161.936,6426.899,0,0,163344.1,0,1324590,2.0825E-09
9/16/2007 9:00:00 PM,0,0,103.3753,90,0,0,10.57629,324530.1,0,1279.112,0,0,184618.3,317598.4,102.1825,0,324530.1,0,0,138632.6,131701,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,131701,2838.064,6000,0,0,0,163672.1,0,1324529,2.0825E-09
9/16/2007 10:00:00 PM,0,0,111.0603,90,0,0,9.422044,316454.5,0,899.6889,6426.899,0,1616.122,300757.5,105.2191,0,316454.5,0,0,313938.7,298241.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,298241.7,6426.899,6000,6426.899,0,0,159216.9,0,1316454,2.0825E-09
9/16/2007 11:00:00 PM,0,0,124.2992,90,0,0,7.937962,263400,0,1057.292,6426.899,0,0,250282.9,105.2409,0,263400,0,0,262342.7,249225.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,249225.6,5370.636,4943.736,6426.899,0,0,132863,0,1263399,2.0825E-09
9/17/2007 12:00:00 AM,0,0,151.501,90,0,0,6.014173,122419,0,1108.984,0,0,69714.08,119839.2,102.1527,0,122419,0,0,51595.95,49016.15,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,49016.15,1056.264,6000,0,0,0,62429.39,0,1122418,2.0825E-09
9/17/2007 1:00:00 AM,0,0,-161.0759,90,0,0,5.510101,93996.07,0,1055.455,6426.899,0,0,89349.04,105.201,0,93996.07,0,0,92940.62,88293.59,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,88293.59,1902.665,1475.765,6426.899,0,0,48159.04,0,1093995,2.0825E-09
9/17/2007 2:00:00 AM,0,0,-128.2082,90,0,0,6.397931,147567.3,0,1367.346,0,0,2.91038E-11,140257.3,105.2118,0,147567.3,0,0,146200,138890,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,138890,2992.981,4468.746,0,0,0,75287.73,0,1147566,2.0825E-09
9/17/2007 3:00:00 AM,0,0,-112.8624,90,0,0,8.368033,287650.3,0,863.483,6426.899,0,0,273310.9,105.2465,0,287650.3,0,0,286786.8,272447.5,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,272447.5,5871.051,3912.898,6426.899,0,0,144775,0,1287649,2.0825E-09
9/17/2007 4:00:00 AM,0,0,-104.3982,90,0,0,9.763386,320303.9,0,1351.485,6426.899,0,0,304356.3,105.2398,0,320303.9,0,0,318952.4,303004.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,303004.8,6529.54,4015.538,6426.899,0,0,161638.6,0,1320303,2.0825E-09
9/17/2007 5:00:00 AM,0,0,-98.71014,90,0,0,6.212964,134530.2,0,1453.313,0,0,36140.69,129683.4,103.7374,0,134530.2,0,0,96936.21,92089.4,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,92089.4,1984.462,6000,0,0,0,68863.75,0,1134529,2.0825E-09
9/17/2007 6:00:00 AM,0,0,-94.23345,90,0,0,6.276531,139010.6,0,1046.976,6426.899,0,0,132112.5,105.2215,0,139010.6,0,0,137963.7,131065.5,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,131065.5,2824.369,2397.469,6426.899,0,0,70656.99,0,1139010,2.0825E-09
9/17/2007 7:00:00 AM,0.043,6.093416,-90.20086,84.18175,0.04232478,1798.803,6.384394,146613.2,0,955.3062,0,0,0,141129.1,105.1604,0,148412,0,0,145657.9,138375,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,140173.8,3020.646,5418.115,0,0,0,74357.42,1439.042,1146612,1798.803
9/17/2007 8:00:00 AM,0.1615,20.53967,-86.06736,69.18975,0.1598183,6792.277,5.432476,89619.07,0,912.5675,0,0,67432.6,95347.66,101.1156,0,96411.35,0,0,21273.9,20210.21,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,27002.49,581.8845,6000,0,0,0,45813.36,5433.822,1089618,6792.277
9/17/2007 9:00:00 AM,0.27,34.90568,-81.19902,54.19959,0.2676207,11373.88,8.244054,280659.5,0,967.7673,0,0,290496.9,291464.7,100.1951,0,292033.4,11373.88,10805.18,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,141394.3,9099.102,1280658,11373.88
9/17/2007 10:00:00 AM,0.4115,49.0409,-74.41666,39.21416,0.4098417,17418.27,9.821609,320960.5,0,680.6896,4998.7,0,94440.3,327086.8,103.4523,0,338378.8,0,0,225839.5,214547.5,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,161229,13934.62,1320960,17418.27
9/17/2007 11:00:00 AM,0.5735,62.52839,-62.55161,24.24297,0.576051,24482.17,7.153736,204167.7,0,1030.14,4998.7,0,2.91038E-11,218493,104.6486,0,228649.9,0,0,203137.6,192980.7,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,217462.9,4686.171,5687.472,4998.7,0,0,103217,19585.73,1204167,24482.17
9/17/2007 12:00:00 PM,0.5455,73.62012,-34.42712,9.355813,0.5445558,23143.62,9.690906,319486.5,0,786.0864,4998.7,0,83621.35,330876.2,103.5524,0,342630.2,0,0,235079.1,223325.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,246468.8,5311.228,6000,4998.7,0,0,160608,18514.9,1319486,23143.62
9/17/2007 1:00:00 PM,0.51,75.19019,23.36596,6.098233,0.5076134,21573.57,8.560514,295524.3,0,740.7208,4998.7,0,73318.09,306024.6,103.6184,0,317097.9,0,0,221465.5,210392.2,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,148577,17258.85,1295523,21573.57
9/17/2007 2:00:00 PM,0.4295,65.34517,58.39434,20.89723,0.4260355,18106.51,8.34551,286380.2,0,779.8082,0,0,302801.6,303581.4,100.2982,0,304486.8,18106.51,17201.18,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,144047.9,14485.21,1286379,18106.51
9/17/2007 3:00:00 PM,0.4095,52.14205,72.39616,35.86142,0.4071908,17305.61,7.613688,243070.4,0,1070.236,4998.7,0,16042.09,249078.1,104.5359,0,260376,0,0,225958.1,214660.2,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,122712.5,13844.49,1243069,17305.61
9/17/2007 4:00:00 PM,0.377,38.09755,79.91042,50.84497,0.3770053,16022.73,7.632818,244688.5,0,1027.003,4998.7,0,16352.95,249345.8,104.5581,0,260711.2,0,0,227308.5,215943.1,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,123473.9,12818.18,1244688,16022.73
9/17/2007 5:00:00 PM,0.2415,23.7657,85.06999,65.83443,0.240729,10230.98,7.685125,249112.6,0,1242.412,0,0,257589.6,258832,100.1976,0,259343.5,10230.98,9719.432,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,125922.9,8184.785,1249112,10230.98
9/17/2007 6:00:00 PM,0.0475,9.329079,89.30341,80.82615,0.04682896,1990.231,8.28606,283028.1,0,787.6861,4998.7,0,40160.86,272914.3,104.4351,0,285018.3,0,0,242079.5,229975.6,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,142380.5,1592.184,1283027,1990.231
9/17/2007 7:00:00 PM,0,0,93.31274,90,0,0,5.874255,114529.5,0,856.0073,0,0,113673.5,114529.5,100,0,114529.5,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,58206.36,0,1114528,2.0825E-09
9/17/2007 8:00:00 PM,0,0,97.63692,90,0,0,6.51987,156161.9,0,1064.259,4998.7,0,0,148407.1,105.2254,0,156161.9,0,0,155097.7,147342.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,147342.8,3175.134,4176.434,4998.7,0,0,79251.66,0,1156161,2.0825E-09
9/17/2007 9:00:00 PM,0,0,102.9606,90,0,0,7.171416,205663.1,0,1275.9,0,0,115310.3,201209.2,102.2135,0,205663.1,0,0,89076.85,84623.01,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,84623.01,1823.566,6000,0,0,0,104235,0,1205662,2.0825E-09
9/17/2007 10:00:00 PM,0,0,110.5844,90,0,0,8.323376,285132.2,0,1130.018,4998.7,0,39827.64,272923.5,104.4733,0,285132.2,0,0,244174.5,231965.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,143809.1,0,1285131,2.0825E-09
9/17/2007 11:00:00 PM,0,0,123.7639,90,0,0,9.615002,318630.5,0,1160.953,4998.7,0,73295.04,306421.8,103.9843,0,318630.5,0,0,244174.5,231965.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,231965.8,4998.7,6000,4998.7,0,0,160592.3,0,1318630,2.0825E-09
9/18/2007 12:00:00 AM,0,0,151.1907,90,0,0,6.867901,180692.3,0,1093.007,0,0,179599.3,180692.3,100,0,180692.3,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,6000,0,0,0,91548.47,0,1180691,2.0825E-09
9/18/2007 1:00:00 AM,0,0,-160.3736,90,0,0,6.903673,183213.7,0,1117.055,4998.7,0,0,174108.8,105.2294,0,183213.7,0,0,182096.6,172991.8,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,172991.8,3727.851,4729.151,4998.7,0,0,92835.59,0,1183213,2.0825E-09
9/18/2007 2:00:00 AM,0,0,-127.392,90,0,0,3.850663,32717.97,0,615.0068,0,0,0,31112.82,105.1591,0,32717.97,0,0,32102.97,30497.82,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,30497.82,657.2065,5386.358,0,0,0,17035.49,0,1032717,2.0825E-09
9/18/2007 3:00:00 AM,0,0,-112.2293,90,0,0,3.041548,0,0,566.8013,4998.7,566.8013,0,566.8013,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,387.6581,4998.7,0,0,623.4814,0,999999,2.0825E-09
9/18/2007 4:00:00 AM,0,0,-103.8856,90,0,0,3.54053,26533.51,0,853.7369,0,0,0,25249.52,105.0852,0,26533.51,0,0,25679.77,24395.78,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,24395.78,525.7119,913.3699,0,0,0,14205.86,0,1026532,2.0825E-09
9/18/2007 5:00:00 AM,0,0,-98.26303,90,0,0,2.583516,0,0,1167.639,0,1167.639,0,1167.639,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,913.3699,0,0,0,1284.403,0,999999,2.0825E-09
9/18/2007 6:00:00 AM,0,0,-93.8159,90,0,0,1.998449,0,0,881.2369,0,881.2369,0,881.2369,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,913.3699,0,0,0,969.3606,0,999999,2.0825E-09
9/18/2007 7:00:00 AM,0.036,6.077404,-89.78525,84.08634,0.03548154,1507.965,4.953066,68610.05,0,911.2507,4998.7,0,0,66733.09,105.0724,0,70118.02,0,0,67698.8,64313.87,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,65821.83,1418.414,0,2331.784,2666.916,0,35307.4,1206.372,1068609,1507.965
9/18/2007 8:00:00 AM,0.1715,20.51978,-85.62624,69.0912,0.1700272,7226.154,6.414728,148751.2,0,1050.226,0,0,0,148592.3,104.97,0,155977.4,0,0,147701,140315.9,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,147542.1,3179.428,3179.428,0,0,0,75530.85,5780.923,1148750,7226.154
9/18/2007 9:00:00 AM,0.373,34.8723,-80.69646,54.09717,0.3745307,15917.56,3.489659,25529.55,0,474.6278,4998.7,0,0,40194.36,103.1167,0,41447.11,0,0,25054.92,23802.18,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,39719.73,855.9323,0,4035.36,963.3393,0,13286.87,12734.04,1025529,15917.56
9/18/2007 10:00:00 AM,0.5395,48.97751,-73.79358,39.10603,0.5453888,23179.02,1.93892,0,0,980.8363,0,0,0,23127.4,100.2232,0,23179.02,1032.459,980.8363,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,22146.56,477.2429,477.2429,0,0,0,1078.92,18543.22,999999,23179.02
9/18/2007 11:00:00 AM,0.583,62.39805,-61.70261,24.12362,0.5866901,24934.33,2.41576,0,0,564.5283,2142.3,0,0,24904.62,100.1193,0,24934.33,594.2403,564.5283,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,24340.09,524.5117,0,1001.755,1140.545,0,620.9811,19947.46,999999,24934.33
9/18/2007 12:00:00 PM,0.6605,73.33127,-33.38634,9.193372,0.666793,28338.7,1.481071,0,0,860.9079,0,0,0,28293.39,100.1601,0,28338.7,906.2188,860.9079,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,27432.48,591.1507,591.1507,0,0,0,946.9987,22670.96,999999,28338.7
9/18/2007 1:00:00 PM,0.629,74.78192,23.11087,6.08237,0.6327953,26893.8,1.690776,0,0,922.7219,2142.3,0,0,26845.24,100.1809,0,26893.8,971.2862,922.7219,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,25922.52,558.6119,0,1149.763,992.5372,0,1014.994,21515.04,999999,26893.8
9/18/2007 2:00:00 PM,0.6385,65.03658,57.73808,20.96141,0.645342,27427.03,2.755356,0,0,1023.578,0,0,0,27373.16,100.1968,0,27427.03,1077.45,1023.578,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,26349.58,567.8149,567.8149,0,0,0,1125.936,21941.63,999999,27427.03
9/18/2007 3:00:00 PM,0.578,51.89556,71.85651,35.93981,0.5854337,24880.93,2.440163,0,0,862.5753,2142.3,0,0,24835.54,100.1828,0,24880.93,907.974,862.5753,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,23972.96,516.6004,0,1084.415,1057.885,0,948.8329,19904.75,999999,24880.93
9/18/2007 4:00:00 PM,0.3925,37.88073,79.46355,50.92987,0.3938068,16736.79,1.474602,0,0,1132.197,0,0,0,16677.2,100.3573,0,16736.79,1191.787,1132.197,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,15545,334.9839,334.9839,0,0,0,1245.417,13389.43,999999,16736.79
9/18/2007 5:00:00 PM,0.256,23.56291,84.67645,65.9235,0.2562917,10892.4,1.559336,0,0,1132.753,2142.3,0,0,10832.78,100.5504,0,10892.4,1192.371,1132.753,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,9700.025,209.0287,0,544.0126,1598.287,0,1246.028,8713.917,999999,10892.4
9/18/2007 6:00:00 PM,0.0685,9.131262,88.93544,80.9185,0.06762055,2873.874,1.766133,0,0,796.598,0,0,0,2831.947,101.4805,0,2873.874,838.5242,796.598,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,2035.349,43.86034,43.86034,0,0,0,876.2578,2299.099,999999,2873.874
9/18/2007 7:00:00 PM,0,0,92.94901,90,0,0,1.102017,0,0,891.7847,0,891.7847,0,891.7847,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,980.9631,0,999999,2.0825E-09
9/18/2007 8:00:00 PM,0,0,97.25753,90,0,0,0.7541555,0,0,857.5341,0,857.5341,0,857.5341,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,943.2874,0,999999,2.0825E-09
9/18/2007 9:00:00 PM,0,0,102.5432,90,0,0,0.6276247,0,0,947.1248,0,947.1248,0,947.1248,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,1041.837,0,999999,2.0825E-09
9/18/2007 10:00:00 PM,0,0,110.1031,90,0,0,0.327285,0,0,1047.327,0,1047.327,0,1047.327,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,1152.06,0,999999,2.0825E-09
9/18/2007 11:00:00 PM,0,0,123.2174,90,0,0,1.207447,0,0,1123.205,0,1123.205,0,1123.205,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,1235.526,0,999999,2.0825E-09
9/19/2007 12:00:00 AM,0,0,150.867,90,0,0,2.338285,0,0,1000.984,0,1000.984,0,1000.984,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,1101.082,0,999999,2.0825E-09
9/19/2007 1:00:00 AM,0,0,-159.6437,90,0,0,1.627384,0,0,808.6683,0,808.6683,0,808.6683,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,889.5351,0,999999,2.0825E-09
9/19/2007 2:00:00 AM,0,0,-126.5644,90,0,0,2.169251,0,0,639.7078,0,639.7078,0,639.7078,0,0,0,2.0825E-09,1.97838E-09,0,0,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,0,0,43.86034,0,0,0,703.6785,0,999999,2.0825E-09
9/19/2007 3:00:00 AM,0,0,-111.593,90,0,0,3.330166,22381.91,0,1009.335,2142.3,0,0,21313.28,105.0139,0,22381.91,0,0,21372.57,20303.94,1185118,2.0825E-09,0,2.0825E-09,0,2121696,40,0,20303.94,437.5357,0,481.396,1660.904,0,12301.22,0,1022381,2.0825E-09
